Prince of Persia 2: The Shadow and the Flame,Titus Software,Titus Software,Unreleased,"October 1, 1996",1996,
Princess Maker: Legend of Another World,Gainax,Takara,"December 15, 1995",Unreleased,Unreleased,
Princess Minerva,Atelier Double,Vic Tokai,"June 23, 1995",Unreleased,Unreleased,
Pro Kishi Jinsei Simulation: Shougi no Hanamichi,Access,Atlus,"February 16, 1996",Unreleased,Unreleased,
Pro Mahjong Kiwame,,Athena,"June 11, 1993",Unreleased,Unreleased,
Pro Mahjong Kiwame II,,Athena,"July 22, 1994",Unreleased,Unreleased,
Pro Mahjong Kiwame III,,Athena,"June 30, 1995",Unreleased,Unreleased,
Pro Mahjong Tsuwamono,,Culture Brain,"April 18, 1997",Unreleased,Unreleased,
Pro Mahjong Tsuwamono: Renka Han,,Culture Brain,"March 28, 1998",Unreleased,Unreleased,
Pro Quarterback,Leland Interactive Media,Tradewest,Unreleased,"December 31, 1992",Unreleased,
Pro Sport Hockey•USA Ice HockeyJP,Tose,Jaleco,"March 19, 1993",February 1994,Unreleased,
Pro Yakyuu Nettou: Puzzle Stadium,,Coconuts Japan,"April 25, 1997",Unreleased,Unreleased,
Pro Yakyuu Star,Culture Brain,Culture Brain,"January 17, 1997",Unreleased,Unreleased,
Psycho Dream•Dream ProbeNA,Riot,Telent Japan,"December 11, 1992",Cancelled,Unreleased,
Pushover,Red Rat Software,Ocean Software,Unreleased,"December 31, 1992",1992,
Putty Squad,System 3,Ocean Software,Unreleased,Unreleased,1994,
Puzzle'n Desu!,Nichibutsu,Nichibutsu,"April 14, 1995",Unreleased,Unreleased,
Q*bert 3,Realtime Associates,NTVIC,"January 29, 1993","October 1, 1992",Unreleased,
Race Drivin',Imagineering,THQ,Unreleased,"July 10, 1992","October 1, 1992",
Radical Rex,Laser Beam Entertainment,Activision,Unreleased,October 1994,September 1994,
Raiden Trad•Raiden DensetsuJP,Seibu Kaihatsu/Toei Company/Micronics,Electro Brain,"November 29, 1991","April 1, 1992",Unreleased,
Rampart,Bitmasters,Electronic Arts,Unreleased,"August 1, 1992",Unreleased,
Ranma ½: Akaneko-dan teki Hihou,,Toho,"October 22, 1993",Cancelled,Unreleased,
Ranma ½: Chougi Rambuhen,Atelier Double,Shogakukan,"April 28, 1994",Unreleased,Unreleased,
Ranma ½: Hard Battle•Ranma ½EU•Ranma Nibun-no-Ichi: Bakuretsu RantōhenJP,Atelier Double,DTMC,"December 25, 1992",November 1993,"November 12, 1993",
Ranma ½: Ougi Jaanken,Atelier Double,Shogakukan,"July 21, 1995",Unreleased,Unreleased,
Rap Jam: Volume One,64WD Creation,Motown Software,Unreleased,January 1995,Unreleased,
Realm,Titus Software,Titus Software,Unreleased,December 1996,"February 27, 1996",
Red Riding Hood Chacha,Landwarf,TOMY,"August 9, 1996",Unreleased,Unreleased,
Redline F-1 Racer•Aguri Suzuki F-1 Super DrivingEU•Suzuki Aguri no F-1 Super DrivingJP,Genki,LOZC G. Amusements (JP)Absolute Entertainment (NA)Altron (EU),"July 14, 1993",September 1993,1993,
Rejoice: Aretha Ōkoku no Kanata,Japan Art Media,Yanoman,"April 21, 1995",Unreleased,Unreleased,
Relief Pitcher,Eastridge Technology,Left Field Entertainment,Unreleased,May 1994,Unreleased,
The Ren & Stimpy Show: Buckaroo$!,Imagineering,THQ,Unreleased,April 1995,Unreleased,
The Ren & Stimpy Show: Fire Dogs,Argonaut Games,THQ,Unreleased,June 1994,February 1995,
The Ren & Stimpy Show: Time Warp,Sculptured Software,THQ,Unreleased,November 1994,1994,
The Ren & Stimpy Show: Veediots!,Gray Matter,THQ,Unreleased,October 1993,1993,
Rendering Ranger: R2,Rainbow Arts,Virgin Interactive,"November 17, 1995",Unreleased,Cancelled,
Res Arcana: Diana Ray: Uranai no Meikyuu,Marionette,Coconuts Japan,"April 14, 1995",Unreleased,Unreleased,
Revolution X,Software Creations,Acclaim Entertainment,"March 1, 1996",December 1995,1995,
Rex Ronan: Experimental Surgeon,Sculptured Software,Raya Systems,Unreleased,May 1994,Unreleased,
Riddick Bowe Boxing•ChavezMX•Ridikku Bou BokushinguJP,Malibu Interactive,Extreme Entertainment Group,"November 23, 1993",January 1994,Unreleased,
Ring ni Kakero,Earthly Soft,Masaya,"June 1, 1998",Unreleased,Unreleased,
Rise of the Phoenix•KouryuukiJP,Koei,Koei,"April 6, 1994",February 1995,Unreleased,
Rise of the Robots,Mirage / T&E Soft,Acclaim Entertainment,"December 22, 1994",December 1994,January 1995,
Rival Turf!•Rushing BeatJP,Jaleco,Jaleco,"March 27, 1992","December 23, 1992",1993,
Road Riot 4WD,Equilibrium,THQ,Unreleased,"November 1, 1992",1992,
Road Runner's Death Valley Rally•Looney Tunes: Road RunnerEU•Road Runner vs. Wile E. CoyoteJP,ICOM Simulations,Sunsoft,"December 22, 1992","November 1, 1992","September 30, 1993",
RoboCop 3,Ocean Software,Ocean Software,Unreleased,"September 1, 1992",November 1992,
RoboCop Versus The Terminator,Interplay Entertainment,Virgin Interactive,Unreleased,November 1993,"August 24, 1993",
Robotrek•Slap StickJP,Quintet,Enix,"July 8, 1994","October 1, 1994",Unreleased,
Rock n' Roll Racing,Silicon & Synapse,Interplay Entertainment,"January 3, 1994","June 4, 1993","March 31, 1994",
The Rocketeer,NovaLogic,IGS,"February 28, 1992","May 1, 1992",Unreleased,
Rockman & Forte,Capcom,Capcom,"April 24, 1998",Unreleased,Unreleased,
Rocko's Modern Life: Spunky's Dangerous Day,Viacom New Media,Viacom New Media,Unreleased,"April 1, 1994",Unreleased,
Rocky Rodent•Nitropunks: MightheadsJP,Irem,Irem,"July 30, 1993","September 18, 1993",Unreleased,
Roger Clemens' MVP Baseball•MVP BaseballJP,Sculptured Software,LJN,"August 27, 1992","September 12, 1992",Unreleased,
Rokudenashi Blues: Taiketsu! Tokyo Shitennou,Tose,Bandai,"April 15, 1994",Unreleased,Unreleased,
Romance of the Three Kingdoms II•Super Sangokushi IIJP,Koei,Koei,"September 15, 1991","May 1, 1992",Unreleased,
Romance of the Three Kingdoms III: Dragon of Destiny•Sangokushi IIIJP,Koei,Koei,"November 8, 1992",December 1993,Unreleased,
Romance of the Three Kingdoms IV: Wall of Fire•Sangokushi IVJP,Koei,Koei,"December 9, 1994","July 1, 1995",Unreleased,
Romancing SaGa,Square,Square,"January 28, 1992",Unreleased,Unreleased,
Romancing SaGa 2 †,Square,Square,"December 10, 1993",Unreleased,Unreleased,
Romancing SaGa 3,Square,Square,"November 11, 1995",Unreleased,Unreleased,
RPG Tsukūru: Super Dante,Kuusou Kagaku,ASCII,"March 31, 1995",Unreleased,Unreleased,
RPG Tsukuuru 2,Kuusou Kagaku,ASCII,"January 31, 1996",Unreleased,Unreleased,
RPM Racing,Silicon & Synapse,Interplay Entertainment,"March 19, 1992","November 1, 1991",Unreleased,
R-Type III: The Third Lightning,Tamtex,Irem (JP/EU)Jaleco (NA),"December 10, 1993",October 1994,1994,
Rudra no Hihō,Square,Square,"April 5, 1996",Unreleased,Unreleased,
Ruin Arm,Tose,Bandai,"June 23, 1995",Unreleased,Unreleased,
Run Saber,Hori Electric,Atlus,Unreleased,"June 8, 1993",1993,
Ryuukihei Dan Danzarubu,Pandora Box,Yutaka,"April 23, 1993",Unreleased,Unreleased,
Ryuuko no Ken 2,Monolith Corporation,Saurus,"December 21, 1994",Unreleased,Unreleased,
Saibara Rieko no Mahjong Hourouki,Natsume,Taito,"February 10, 1995",Unreleased,Unreleased,
Saikousoku Shikou Shougi Mahjong,,Varie,"March 31, 1995",Unreleased,Unreleased,
Saikyou: Takada Nobuhiko,Dual,Hudson Soft,"December 27, 1995",Unreleased,Unreleased,
Sailor Moon•Bishoujo Senshi Sailor MoonJP,Angel,Bandai,"August 27, 1993",Unreleased,1994,
Sakurai Shouichi no Jankiryuu: Mahjong Hisshouhou,J-Force,Sammy Studios,"September 14, 1995",Unreleased,Unreleased,
Same Game,Hudson Soft,Hudson Soft,"March 1, 1996",Unreleased,Unreleased,
Same Game + Tengai Makyou Zero Jikei,Hudson Soft,Hudson Soft,"March 1, 1996",Unreleased,Unreleased,
Same Game - Mario Version,Hudson Soft,Nintendo,1995,Unreleased,Unreleased,
Samurai Shodown•Samurai SpiritsJP,Takara,Takara,"September 22, 1994",November 1994,1994,
Sangokushi Eiketsuden,,Koei,"December 28, 1995",Unreleased,Unreleased,
Sangokushi Seishi: Tenbu Spirits,Wolf Team,Wolf Team,"June 25, 1994",Unreleased,Unreleased,
Sankyo Fever! Fever!,,Nippon Telenet,"October 28, 1994",Unreleased,Unreleased,
Sanrio Shanghai,SAS Sakata,Character Soft,"August 31, 1994",Unreleased,Unreleased,
Sanrio World Smash Ball!,Tomcat System,Character Soft,"July 16, 1993",Unreleased,Unreleased,
Sansara Naga 2,,Victor Interactive Software,"July 15, 1994",Unreleased,Unreleased,
Saturday Night Slam Masters•Muscle BomberJP,Capcom,Capcom,"March 30, 1994",June 1994,September 1994,
Scooby-Doo Mystery,Argonaut Games,Acclaim Entertainment / Sunsoft,Unreleased,November 1995,Unreleased,
SD F-1 Grand Prix,Video System,Video System,"October 27, 1995",Unreleased,Unreleased,
SD Gundam G Next,Japan Art Media,Bandai,"December 22, 1995",Unreleased,Unreleased,
SD Gundam Gaiden: Knight Gundam Monogatari: Ooinaru Isan,Tose,Angel,"December 21, 1991",Unreleased,Unreleased,
SD Gundam Gaiden 2: Entaku no Kishi,Tose,Yutaka,"December 18, 1992",Unreleased,Unreleased,
SD Gundam GX,BEC,Bandai,"May 27, 1994",Unreleased,Unreleased,
SD Gundam Power Formation Puzzle,Tom Create,Bandai,"January 26, 1996",Unreleased,Unreleased,
SD Gundam X,BEC,Yutaka,"September 18, 1992",Unreleased,Unreleased,
SD Hiryuu no Ken,,Culture Brain,"June 17, 1994",Cancelled,Unreleased,
SD Kidou Senshi Gundam: V Sakusen Shidou,Tose,Angel,"September 12, 1992",Unreleased,Unreleased,
SD Kidou Senshi Gundam 2,Tose,Angel,"September 23, 1993",Unreleased,Unreleased,
SD The Great Battle,Banpresto,Banpresto,"December 29, 1990",Cancelled,Unreleased,
SeaQuest DSV,Sculptured Software,Malibu Games,Unreleased,January 1995,"July 27, 1995",
Secret of Evermore,Square,Square (NA)Nintendo (EU),Unreleased,"October 1, 1995","February 22, 1995",
Secret of Mana•Seiken Densetsu 2JP,Square,Square (JP/NA)Nintendo (EU),"August 6, 1993","October 3, 1993","November 24, 1994",
Secret of the Stars•AqutallionJP,Tecmo,Tecmo,"November 5, 1993",July 1995,Unreleased,
Seifuku Densetsu: Pretty Fighter,,"Imagineer Co., Ltd.","December 2, 1994",Unreleased,Unreleased,
Seijuu Maden: Beasts & Blades,,Bullet-Proof Software,"December 15, 1995",Unreleased,Unreleased,
Sengoku Denshou•SengokuNA,,Data East,"September 19, 1993",Cancelled,Unreleased,
Sengoku no Hasha,Bits Laboratory,Banpresto,"December 22, 1995",Unreleased,Unreleased,
Sensible Soccer: European Champions•Championship Soccer '94NA,Sensible Software,Sony Imagesoft,Unreleased,"June 3, 1994",February 1994,
Sgt. Saunders' Combat!,Play Avenue  Chickenhead,ASCII Corporation,"September 29, 1995",Unreleased,Unreleased,
Shadowrun,Beam Software,Data East,"March 25, 1994","May 1, 1993",August 1993,
Shanghai: Banri no Choujou,Kuusou Kagaku,Sunsoft,"November 17, 1995",Unreleased,Unreleased,
Shanghai II: Dragon's Eye•Super Shanghai: Dragon's EyeJP,Hot-B,Activision,"April 28, 1992",February 1993,1993,
Shanghai III,Kuusou Kagaku,Sunsoft,"September 15, 1994",Unreleased,Unreleased,
Shaq Fu,Delphine Software International,Electronic Arts,Unreleased,"October 28, 1994",1994,
Shien's Revenge•Shien: The Blade ChaserJP,Almanic,Vic Tokai,"April 8, 1994",October 1994,Unreleased,
Shigetaka Kashiwagi's Top Water Bassing,Imagesoft,VAP,"February 17, 1995",Unreleased,Unreleased,
Shijou Saikyou League Serie A: Ace Striker,,TNN,"March 31, 1995",Unreleased,Unreleased,
Shijou Saikyou no Quiz Ou Ketteisen Super,ISCO,Yonezawa PR21,"December 28, 1992",Unreleased,Unreleased,
Shiki Eiyuuden,,Outrigger Koubou,"July 7, 1995",Unreleased,Unreleased,
Shimono Masaki no Fishing to Bassing,Natsume,Natsume,"October 16, 1994",Unreleased,Unreleased,
Shin Ikkaku Senkin,Jorudan,VAP,"July 7, 1995",Unreleased,Unreleased,
Shin Majan,,Konami,"March 30, 1994",Unreleased,Unreleased,
Shin Megami Tensei,Atlus,Atlus,"October 30, 1992",Unreleased,Unreleased,
Shin Megami Tensei if...,Atlus,Atlus,"October 28, 1994",Unreleased,Unreleased,
Shin Megami Tensei II,Atlus,Atlus,"March 18, 1994",Unreleased,Unreleased,
Shin Momotarou Densetsu,,Hudson Soft,"December 24, 1993",Unreleased,Unreleased,
Shin Naki no Ryuu: Mahjong Hishō-den,,BEC,"October 27, 1995",Unreleased,Unreleased,
Shin Nekketsu Kouha: Kunio-tachi no Banka,Almanic,Technōs Japan,"April 29, 1994",Unreleased,Unreleased,
Shin Nippon Pro Wrestling: Chou Senshi in Tokyo Dome,,Varie,"September 14, 1993",Unreleased,Unreleased,
Shin Nippon Pro Wrestling '94: Battlefield in Tokyo Dome,,Varie,"August 12, 1994",Unreleased,Unreleased,
Shin Nippon Pro Wrestling '95: Tokyo Dome Battle 7,,Varie,"June 30, 1995",Unreleased,Unreleased,
Shin SD Sengokuden: Taishou Gun Retsuden,BEC,BEC,"April 21, 1995",Unreleased,Unreleased,
Shin Seikoku: La Wares,J-Force,Yutaka,"April 21, 1995",Unreleased,Unreleased,
Shin Shougi Club,Natsu System,Hect,"September 22, 1995",Unreleased,Unreleased,
Shin Togenkyo,,Banpresto,"September 22, 1995",Unreleased,Unreleased,
The Shinri Game: Akuma no Kokoroji,,Visit,"March 26, 1993",Unreleased,Unreleased,
The Shinri Game 2: Magical Trip,,Visit,"February 10, 1995",Unreleased,Unreleased,
The Shinri Game 3,Ukiyotei,Visit,"August 25, 1995",Unreleased,Unreleased,
Shinseiki Odysselya,Vic Tokai,Vic Tokai,"June 18, 1993",Cancelled,Unreleased,
Shinseiki Odysselya II,Vic Tokai,Vic Tokai,"October 6, 1995",Unreleased,Unreleased,
Shinzui Taikyoku Igo: Go Sennin,Jorudan,J-Wing,"June 2, 1995",Unreleased,Unreleased,
Shiroi Ringu he,Opera House,Pony Canyon,"October 27, 1995",Unreleased,Unreleased,
Shodai Nekketsu Kouha Kunio-kun,Technōs Japan,Technōs Japan,"August 7, 1992",Unreleased,Unreleased,
Shodan Morita Shougi,,SETA,"August 23, 1991",Unreleased,Unreleased,
Shodankurai Nintei: Shodan Pro Mahjong,Khaos,Gaps,"April 28, 1995",Unreleased,Unreleased,
Shougi: Fuurinkazan,,Pony Canyon,"October 29, 1993",Unreleased,Unreleased,
Shougi Club,Natsu System,Hect,"February 24, 1995",Unreleased,Unreleased,
Shougi Saikyou,,Magical Company,"July 21, 1995",Unreleased,Unreleased,
Shougi Saikyou 2: Jissen Taikyoku Hen,,Magical Company,"February 9, 1996",Unreleased,Unreleased,
Shougi Sanmai,,Virgin Interactive,"December 22, 1995",Unreleased,Unreleased,
Shounen Ashibe,Nova Games,Takara,"December 22, 1992",Unreleased,Unreleased,
Shounen Ninja Sasuke,,Sunsoft,"October 28, 1994",Unreleased,Unreleased,
Shounin yo Taishi wo Idake!!,AIM,Bandai,"December 15, 1995",Unreleased,Unreleased,
Shutokou Battle '94 Keichii Tsuchiya Drift King,Genki,Bullet-Proof Software,"May 27, 1994",Unreleased,Unreleased,
Shutokou Battle 2: Drift King Keichii Tsuchiya & Masaaki Bandoh,Genki,Bullet-Proof Software,"February 24, 1995",Unreleased,Unreleased,
Shuushoku Game,Lenar,Imagineer,"July 28, 1995",Unreleased,Unreleased,
Side Pocket,Iguana Entertainment,Data East,"March 18, 1994",December 1993,1994,
Silva Saga II: The Legend of Light and Darkness,SETA,SETA,"June 25, 1993",Unreleased,Unreleased,
SimAnt,Tomcat System,Maxis,"February 26, 1993",October 1993,Unreleased,
SimCity,Nintendo/Maxis,Nintendo,"April 26, 1991","August 23, 1991","September 24, 1992",
SimCity 2000,THQ,Black Pearl Software,"May 26, 1995",November 1996,"December 19, 1996",
SimCity Jr.,,Imagineer,"July 26, 1996",Unreleased,Unreleased,
SimEarth•SimEarth: The Living PlanetJP,Tomcat System,FCI,"December 29, 1991",February 1993,Unreleased,
The Simpsons: Bart's Nightmare•The Simpsons: Bart no Fushigi na Yume no DaiboukenJP,Sculptured Software,Acclaim Entertainment,"February 26, 1993","October 12, 1992","February 18, 1993",
Simulation Pro Yakyuu,Hect,Hect,"April 28, 1995",Unreleased,Unreleased,
Sink or Swim,Zeppelin Games,Titus Software,Unreleased,"January 31, 1996","December 31, 1994",
Sküljagger: Revolt of the Westicans,Realtime Associates,American Softworks,Unreleased,"October 1, 1992",Unreleased,
Skyblazer•Karura OuJP,Ukiyotei,Sony Imagesoft,"February 18, 1994",January 1994,"March 25, 1994",
Slayers,BEC,Banpresto,"June 24, 1994",Unreleased,Unreleased,
Smart Ball•Jerry BoyJP,Game Freak / System Sacom,Sony Imagesoft,"September 13, 1991","March 1, 1992",Unreleased,
Smash Tennis•Super Family TennisJP,Namco,Namco (JP)Virgin Interactive (EU),"June 25, 1993",Unreleased,1994,
The Smurfs,Infogrames,Infogrames,Unreleased,Unreleased,1994,
The Smurfs Travel The World,Infogrames,Infogrames,Unreleased,Unreleased,"December 31, 1994",
Snoopy Concert,Pax Softonica,Mitsui Fudosan,"May 19, 1995",Unreleased,Unreleased,
Snow White: Happily Ever After,Imagitec Design,American Softworks,Unreleased,October 1994,Unreleased,
Soccer Kid•The Adventures of Kid KleetsNA,Krisalis Software,Ocean Software,"December 28, 1993",August 1994,June 1994,
Solid Runner,Sting Entertainment,ASCII Entertainment,"March 28, 1997",Unreleased,Unreleased,
Song Master,Japan Art Media,Yanoman,"November 27, 1992",Unreleased,Unreleased,
Sonic Blast Man,I.T.L / Zuntata,Taito,"September 25, 1992",February 1993,Unreleased,
Sonic Blast Man II,Taito / I.T.L,Taito,"March 18, 1994",November 1994,Unreleased,
Soreyuke Ebisumaru Karakuri Meiro: Kieta Goemon no Nazo!!,Konami Computer Entertainment Osaka,Konami,"March 29, 1996",Unreleased,Unreleased,
SOS•SeptentrionJP,Human Entertainment,Vic Tokai,"May 28, 1993",April 1994,Unreleased,
Sotsugyou Bangai Hen: Nee Mahjong Shiyo!,,KSS,"October 28, 1994",Unreleased,Unreleased,
Sougou Kakutougi: Astral Bout,A-Wave,King Records,"June 26, 1992",Unreleased,Unreleased,
Sougou Kakutougi: Astral Bout 2: The Total Fighters,A-Wave,King Records,"February 25, 1994",Unreleased,Unreleased,
Sougou Kakutougi Rings: Astral Bout 3,A-Wave,King Records,"October 20, 1995",Unreleased,Unreleased,
Soukou Kihei Votoms: The Battling Road,Genki,Takara,"October 29, 1993",Unreleased,Unreleased,
Soul & Sword,Pandora Box,Zamuse,"November 30, 1993",Unreleased,Unreleased,
Soul Blazer•Soul BladerJP,Quintet,Enix,"January 31, 1992",August 1992,"January 27, 1994",
Sound Novel Tsukuuru,Success,ASCII,"May 31, 1996",Unreleased,Unreleased,
Space Ace,Entertainment International,Absolute Entertainment,"March 25, 1994",May 1994,1994,
Space Football: One on One•Super LinearballJP,Bits Studios,Triffix,"November 6, 1992","June 1, 1992",Unreleased,
Space Invaders•Space Invaders: The Original GameJP,Taito,Taito (JP)Nintendo (NA/EU),"March 25, 1994","November 1, 1997",1997,
"Space Megaforce•Super AlesteEU, JP",Compile,Toho,"April 28, 1992","October 30, 1992",1992,
Spanky's Quest•Hansei Zaru: Jirou-kun no DaiboukenJP,Natsume,Natsume,"December 27, 1991","July 1, 1992",1992,
Spark World,,Den'Z,"May 26, 1995",Unreleased,Unreleased,
Sparkster,Konami,Konami,"September 15, 1994","October 1, 1994",1994,
Spectre,Synergistic Software,Cybersoft,Unreleased,May 1994,July 1994,
Speed Racer in My Most Dangerous Adventures,Radical Entertainment,Accolade,Unreleased,November 1994,Unreleased,
Speedy Gonzales: Los Gatos Bandidos,Sunsoft,Acclaim Entertainment / Sunsoft,Unreleased,August 1995,Cancelled,
Spider-Man,Western Technologies,LJN,Unreleased,February 1995,March 1995,
Spider-Man and Venom: Maximum Carnage,Software Creations,LJN,Unreleased,"September 16, 1994","November 24, 1994",
Spider-Man and the X-Men in Arcade's Revenge,Software Creations,LJN,Unreleased,"November 1, 1992","August 19, 1993",
Spindizzy Worlds,ASCII Entertainment,ASCII Entertainment,"August 7, 1992",March 1993,1992,
Spirou,Infogrames,Infogrames,Unreleased,Unreleased,"September 29, 1995",
The Sporting News: Power Baseball,Now Production,Hudson Soft,Unreleased,June 1995,Unreleased,
Sports Illustrated: Championship Football & Baseball•All-American Championship FootballEU,Malibu Games,Malibu Games,Unreleased,February 1994,1994,
Spriggan Powered,Micronics,Naxat Soft,"July 26, 1996",Unreleased,Unreleased,
Sprinter Monogatari: Mezase!! Ikkaku Senkin,Video and Audio Project,Video and Audio Project,"April 17, 1995",Unreleased,Unreleased,
St. Andrews: Eikou to Rekishi no Old Course,,Epoch Co.,"September 15, 1995",Unreleased,Unreleased,
Star Fox•StarwingEU,Nintendo/Argonaut Games,Nintendo,"February 21, 1993","March 23, 1993","June 3, 1993",
Star Ocean,tri-Ace,Enix,"July 19, 1996",Unreleased,Unreleased,
Star Trek: Deep Space Nine – Crossroads of Time,Novotrade,Playmates Interactive,Unreleased,September 1995,1995,
Star Trek: Starfleet Academy - Starship Bridge Simulator,Paramount Interactive,Interplay Entertainment,Unreleased,December 1994,1994,
Star Trek: The Next Generation – Future's Past•Shin Star Trek: The Next GenerationJP,Spectrum HoloByte,Spectrum HoloByte,"November 17, 1994",March 1994,Unreleased,
Stardust Suplex,,Varie,"January 20, 1995",Unreleased,Unreleased,
Stargate,Probe Entertainment,Acclaim Entertainment,"May 26, 1995",April 1995,"June 29, 1995",
Stealth,Axes Art Amuse,Hect,"December 18, 1992",Unreleased,Unreleased,
Steel Talons,Panoramic,Left Field Entertainment,Unreleased,November 1993,Unreleased,
Sterling Sharpe: End 2 End,Tose,Jaleco,Unreleased,March 1995,Unreleased,
Stone Protectors,Eurocom,Kemco,"April 28, 1995",November 1994,Unreleased,
Street Combat•Ranma ½: Chounai GekitouhenJP,Opus Corporation,Irem,"March 27, 1992",April 1993,Unreleased,
Street Fighter Alpha 2•Street Fighter Zero 2JP,Capcom,Capcom (JP)Nintendo (NA/EU),"December 20, 1996","November 1, 1996","December 19, 1996",
Street Fighter II: The World Warrior †,Capcom,Capcom,"June 10, 1992","July 15, 1992","December 17, 1992",
Street Fighter II Turbo: Hyper Fighting,Capcom,Capcom,"July 11, 1993","August 13, 1993",October 1993,
Street Hockey '95,GTE Interactive Media,GTE Interactive Media,Unreleased,November 1994,Unreleased,
Street Racer,Vivid Image,Ubisoft,"December 2, 1994",December 1994,"December 8, 1994",
Strike Gunner S.T.G.•Super Strike GunnerEU,Athena,NTVIC,"March 27, 1992","October 15, 1992",November 1992,
Stunt Race FX•Wild TraxJP,Nintendo/Argonaut Games,Nintendo,"June 4, 1994","October 10, 1994","October 27, 1994",
Sugoi Hebereke,OLMSunsoft,Sunsoft,"March 11, 1994",Unreleased,Unreleased,
Sugoro Quest ++ Dicenics,,Technōs Japan,"December 9, 1994",Unreleased,Unreleased,
Sugoroku Ginga Senki,Bottom Up,Bottom Up,"December 19, 1996",Unreleased,Unreleased,
Sun Sport Fishing: Keiryuu-Ou,Lenar,Imagineer,"December 22, 1994",Unreleased,Unreleased,
Sunset Riders,Konami,Konami (NA)Palcom Software (EU),Unreleased,October 1993,October 1993,
Supapoon,Now Production,Yutaka,"October 6, 1995",Unreleased,Unreleased,
Supapoon DX,Now Production,Yutaka,"May 31, 1996",Unreleased,Unreleased,
Super Adventure Island•Takahashi Meijin no Daibouken JimaJP,Produce!,Hudson Soft,"January 11, 1992","April 1, 1992","November 19, 1992",
Super Adventure Island II•Takahashi Meijin no Daibouken Jima II JP,Make Software,Hudson Soft,"January 3, 1995","May 10, 1995",March 1995,
Super Air Diver 2,Copya Systems,Asmik Ace Entertainment,"March 3, 1995",Unreleased,Unreleased,
Super Alfred Chicken•Alfred ChickenEU,Twilight Games,Mindscape,Unreleased,"February 1, 1994",1994,
The Super Aquatic Games Starring the Aquabats•James Pond's Crazy SportsEU,Millennium Interactive,Seika Corporation,Unreleased,October 1993,1994,
Super Back to the Future II,Invictus[citation needed],Toshiba EMI,"July 23, 1993",Unreleased,Unreleased,
Super Baken Ou '95,,Techiku,"March 24, 1995",Unreleased,Unreleased,
Super Baseball 2020,Monolith Corporation,Tradewest,"March 12, 1993","July 13, 1993",Unreleased,
Super Baseball Simulator 1.000•Super Ultra BaseballJP,Culture Brain,Culture Brain,"July 12, 1991","December 1, 1991",Unreleased,
Super Bases Loaded•Super Professional BaseballJP,Tose,Jaleco,"May 17, 1991","September 30, 1991",Unreleased,
Super Bases Loaded 2 †•Super 3D BaseballJP•Korean Pro BaseballKR,Tose,Jaleco,"August 7, 1992",February 1994,Unreleased,
Super Bases Loaded 3: License to Steal•Super Moero!! Pro YakyuuJP,Tose,Jaleco,"December 23, 1994",February 1995,Unreleased,
Super Batter Up•Super FamistaJP,Namco,Namco,"March 27, 1992","October 1, 1992",Unreleased,
Super Battleship,World Builders Synergistic,Mindscape,Unreleased,November 1993,1994,
Super Battletank 2,Absolute Entertainment,Absolute Entertainment,"March 27, 1994","January 11, 1994","August 8, 1994",
Super Bikkuriman,Tom Create,BEC,"January 29, 1993",Unreleased,Unreleased,
Super Birdie Rush,Data East,Data East,"March 6, 1992",Unreleased,Unreleased,
Super Black Bass,Starfish,Hot-B,"December 4, 1992",May 1993,Unreleased,
Super Black Bass 3,,Starfish,"December 15, 1995",Unreleased,Unreleased,
Super Bomberman: Panic Bomber W,Raizing,Hudson Soft,"March 1, 1995",Unreleased,Unreleased,
Super Bomberman,Produce,Hudson Soft,"April 28, 1993",September 1993,"November 20, 1993",
Super Bomberman 2,Produce,Hudson Soft,"April 28, 1994",September 1994,"February 23, 1995",
Super Bomberman 3,Hudson Soft,Hudson Soft,"April 28, 1995",Unreleased,"October 15, 1995",
Super Bomberman 4,Produce,Hudson Soft,"April 26, 1996",Unreleased,Unreleased,
Super Bomberman 5,Hudson Soft,Hudson Soft,"February 28, 1997",Unreleased,Unreleased,
Super Bombliss,Tose,Bullet-Proof Software,"March 17, 1995",Unreleased,Unreleased,
Super Bonk•Super B.C. KidEU•Chou GenjinJP,A.I. Company Ltd.,Hudson Soft,"July 22, 1994",November 1994,1995,
Super Bowling,Athena,Technōs Japan (JP)American Technōs (NA),"July 3, 1992",September 1992,Unreleased,
"Super Buster Bros. †•Super PangEU, JP",Capcom,Capcom,"August 7, 1992",October 1992,1992,
Super Caesars Palace,Illusion Softworks,Virgin Interactive,"October 21, 1993","August 8, 1993",Unreleased,
Super Casino 2,OeRSTED,Coconuts Japan,"July 14, 1995",Unreleased,Unreleased,
Super Castles,,Victor Interactive Software,"December 22, 1994",Unreleased,Unreleased,
Super Castlevania IV•Akumajou DraculaJP,Konami,Konami,"October 31, 1991","December 4, 1991","August 27, 1992",
Super Chase H.Q.•Super H.Q. Criminal ChaserJP,Taito,Taito,"November 26, 1993",December 1993,1993,
Super Chinese Fighter,,Culture Brain,"January 3, 1995",Unreleased,Unreleased,
Super Chinese World 2: Uchuu Ichibuto Daikai,,Culture Brain,"October 29, 1993",Unreleased,Unreleased,
Super Chinese World 3 - Chou Jigen Daisakusen,,Culture Brain,"December 22, 1995",Unreleased,Unreleased,
Super Conflict,Vic Tokai,Vic Tokai,Unreleased,March 1993,1994,
