Cloudy with a Chance of Meatballs,"September 18, 2009","September 11, 2009",Unreleased,"November 19, 2009",Ubisoft,Ubisoft
Clock Zero! Shuuen no Ichibyou Portable,Unreleased,Unreleased,"October 13, 2011",Unreleased,Idea Factory,Idea Factory
Clover no Kuni no Alice,Unreleased,Unreleased,"March 31, 2011",Unreleased,Quinrose,Quinrose
code_18,Unreleased,Unreleased,"September 29, 2011",Unreleased,CyberFront,CyberFront
Code Geass: Lelouch of the Rebellion: Lost Colors,Unreleased,Unreleased,"March 27, 2008",Unreleased,Crafts & Meister,Bandai Namco Games
Code Lyoko: Quest for Infinity,"July 21, 2008","September 26, 2008",Unreleased,Unreleased,Neko Entertainment,The Game Factory
Coded Arms,"July 6, 2005","September 9, 2005","June 23, 2005",Unreleased,Konami,Konami
Coded Arms: Contagion,"September 18, 2007","March 14, 2008","September 27, 2007","April 9, 2008",Creat Studios,Konami
Coded Soul: Uketsugareshi Idea,Unreleased,Unreleased,"February 7, 2008",Unreleased,Gaia,SCEI
Colin McRae Rally 2005,Unreleased,"September 1, 2005",2007/06/14,Unreleased,Six By Nine,Codemasters
Comic Party Portable,Unreleased,Unreleased,"December 29, 2005",Unreleased,Aqua Plus,Aqua Plus
The Con,"October 18, 2005","March 30, 2007","February 23, 2006",Unreleased,SCEA,SCEA / Ertain / SouthPeak Games / SCEE
Conception: Ore no Kodomo wo Undekure!,Unreleased,Unreleased,"April 26, 2012",Unreleased,Chime,Spike Chunsoft
Confidential Money: 300-Hi de 3000-Man Dol Kasegu Houhou,Unreleased,Unreleased,"October 4, 2012",Unreleased,Idea Factory,Idea Factory
The Konbini Portable,Unreleased,Unreleased,"July 8, 2010",Unreleased,Hamster Corporation,Hamster Corporation
Corpse Party: Blood Covered Repeated Fear,Unreleased,Unreleased,"August 12, 2010",Unreleased,Team GrisGris / 5pb.,5pb. / Xseed Games
Corpse Party: Book of Shadows,Unreleased,Unreleased,"September 1, 2011",Unreleased,Team GrisGris / 5pb.,5pb.
Corpse Party The Anthology: Sachiko's Game of Love Hysteric Birthday 2U,Unreleased,Unreleased,"August 2, 2012",Unreleased,5pb.,5pb.
Cover Girl,Unreleased,"October 22, 2009",Unreleased,Unreleased,Ubisoft,Ubisoft
Crash of the Titans,"October 16, 2007","November 23, 2007",Unreleased,"November 22, 2007",SuperVillain Studios,Sierra Entertainment
Crash Tag Team Racing,"November 10, 2005","November 25, 2005","December 1, 2005",Unreleased,Radical Entertainment,Vivendi Games
Crash: Mind over Mutant,"October 21, 2008","October 31, 2008",Unreleased,"October 29, 2008",Radical Entertainment,Activision
Crazy Taxi: Fare Wars,"August 7, 2007","September 28, 2007","August 14, 2008","September 27, 2007",Sniper Studios,Sega
Cream Stew mo Minagara Iroiro Gochagocha Ittemasu Kedomo... Warai no Tamago L Size,Unreleased,Unreleased,"March 23, 2006",Unreleased,Hudson,Hudson
Creature Defense,"September 5, 2010","September 3, 2012","September 30, 2010",Unreleased,Hudson Soft,Hudson Soft
Criminal Girls: Invite Only,Unreleased,Unreleased,"November 18, 2010",Unreleased,Image Epoch,Nippon Ichi Software
Crimson Empire: Circumstances to Serve a Noble,Unreleased,Unreleased,"August 25, 2011",Unreleased,Quinrose,Quinrose
Crimson Gem Saga,"May 26, 2009",Unreleased,"October 23, 2008",Unreleased,Matrix Software,Atlus
Crimson Room Reverse,Unreleased,Unreleased,"December 18, 2008",Unreleased,Takagism Inc.,Success
Crisis Core: Final Fantasy VII,"March 24, 2008","June 20, 2008","September 13, 2007","June 19, 2008",Square Enix,Square Enix
Cross Channel: To All People,Unreleased,Unreleased,"February 25, 2010",Unreleased,CyberFront,CyberFront
Crush,"May 29, 2007","May 25, 2007",Unreleased,"May 31, 2007",Zoë Mode,Sega
Crystal Defenders,"September 29, 2010","September 29, 2010","September 29, 2010","September 29, 2010",Square Enix,Square Enix
Crystal Mines,Unreleased,"January 12, 2011",Unreleased,"January 12, 2011",Torus Games,Home Entertainment Suppliers
Cube Cube: 3D Puzzle Mayhem,"April 30, 2007","July 20, 2007","June 28, 2007",Unreleased,Metia Interactive,D3 Publisher
Custom Drive,Unreleased,Unreleased,"August 30, 2012",Unreleased,D3 Publisher,D3 Publisher
D.C. Girls Symphony Pocket,Unreleased,Unreleased,"June 24, 2010",Unreleased,Idea Factory,Idea Factory
D.C. III: Da Capo III Plus,Unreleased,Unreleased,"February 28, 2013",Unreleased,Kadokawa Games,Kadokawa Games
Da Capo I& II Plus Situation Portable,Unreleased,Unreleased,"October 28, 2010",Unreleased,Kadokawa Games,Kadokawa Games
Dai-2-Ji Super Robot Taisen Z Hakai-hen,Unreleased,Unreleased,"April 14, 2011",Unreleased,B.B. Studio,Bandai Namco Games
Dai-2-Ji Super Robot Taisen Z Saisei-hen,Unreleased,Unreleased,"April 5, 2012",Unreleased,B.B. Studio,Bandai Namco Games
Daikoukai Jidai IV: Rota Nova,Unreleased,Unreleased,"March 23, 2006",Unreleased,Koei,Koei
Daikuugun,Unreleased,Unreleased,"December 10, 2009",Unreleased,Global A,Global A
Daisenryaku Perfect: Senjou no Hasha,Unreleased,Unreleased,"June 24, 2010",Unreleased,SystemSoft,SystemSoft
Daisenryaku Portable,Unreleased,Unreleased,"December 22, 2005",Unreleased,Genki,Genki
Daisenryaku Portable 2,Unreleased,Unreleased,"December 14, 2006",Unreleased,Genki,Genki
Daisenryaku VII: Exceed,Unreleased,Unreleased,"May 22, 2008",Unreleased,SystemSoft,SystemSoft
Daisenryaku: Dai Toua Kouboushi - Dainijisekaitaisen Boppatsu - Suujiku Sentai Rengougun Zensekaisen,Unreleased,Unreleased,"July 31, 2014",Unreleased,SystemSoft,SystemSoft
Daisenryaku: Dai Toua Kouboushi - Tora Tora Tora Ware Kishuu Ni Seikou Seri,Unreleased,Unreleased,"September 25, 2008",Unreleased,SystemSoft,SystemSoft
Daito Giken Koushiki Pachi-Slot Simulator: Hihouden - Fuujirareta Megami Portable,Unreleased,Unreleased,"February 24, 2011",Unreleased,Paon Corporation,Paon Corporation
Daito Giken Koushiki Pachi-Slot Simulator: Ossu! Banchou Portable,Unreleased,Unreleased,"March 2, 2006",Unreleased,Daito,Daito
Daito Giken Koushiki Pachi-Slot Simulator: Ossu! Misao + Maguro Densetsu Portable,Unreleased,Unreleased,"July 1, 2010",Unreleased,SystemSoft,SystemSoft
Daito Giken Koushiki Pachi-Slot Simulator: Yoshimune Portable,Unreleased,Unreleased,"June 8, 2006",Unreleased,Daito,Daito
Daiya no Kuni no Alice: Wonderful Mirror World,Unreleased,Unreleased,"July 25, 2013",Unreleased,Quinrose,Quinrose
Daiya no Kuni no Alice: Wonderful Wonder World,Unreleased,Unreleased,"December 20, 2012",Unreleased,Quinrose,Quinrose
Danball Senki,Unreleased,Unreleased,"June 16, 2011",Unreleased,Level 5,Level 5
Danball Senki Boost,Unreleased,Unreleased,"November 23, 2011",Unreleased,Level 5,Level 5
Danball Senki W,Unreleased,Unreleased,"October 18, 2012",Unreleased,Level-5,Level-5
Danganronpa: Trigger Happy Havoc,Unreleased,Unreleased,"November 25, 2010",Unreleased,Spike,Spike
Dango Sanshimai,Unreleased,Unreleased,"April 20, 2011",Unreleased,SCEJ,SCEJ
Dante's Inferno,"March 1, 2010","February 26, 2010","March 18, 2010","February 25, 2010",Artificial Mind and Movement,Electronic Arts
Danzai no Maria: La Campanella,Unreleased,Unreleased,"May 31, 2012",Unreleased,Karin Entertainment,Karin Entertainment
Darius Burst,Unreleased,Unreleased,"December 24, 2009",Unreleased,Pyramid,Taito Corporation
Darkstalkers Chronicle: The Chaos Tower,"March 24, 2005","September 1, 2005","December 12, 2004",Unreleased,Capcom,Capcom
Dave Mirra BMX Challenge,"November 2, 2006","June 15, 2007",Unreleased,"August 9, 2007",Left Field Productions,Crave Entertainment
Daxter,"March 14, 2006","April 13, 2006",Unreleased,"April 28, 2006",Ready at Dawn,SCEA / SCEE
Dead End: Orchestral Manoeuvres in the Dead End,Unreleased,Unreleased,"September 29, 2011",Unreleased,Alchemist,Alchemist
Dead Head Fred,"August 28, 2007","October 26, 2007","March 27, 2008","November 2, 2007",Vicious Cycle Software,D3 Publisher
Dead or Alive Paradise,"March 30, 2010","April 1, 2010","April 2, 2010",Unreleased,Team Ninja,Tecmo Koei
Dead to Rights: Reckoning,"June 28, 2005","February 3, 2006",Unreleased,Unreleased,Namco,Namco
Dear Drops Distortion,Unreleased,Unreleased,"March 10, 2011",Unreleased,CyberFront,CyberFront
Death Connection Portable,Unreleased,Unreleased,"February 3, 2011",Unreleased,Idea Factory,Idea Factory
Death Jr.,"August 16, 2005","February 10, 2006",Unreleased,Unreleased,Backbone Entertainment,Konami
Death Jr. II: Root of Evil,"October 31, 2006","April 27, 2007",Unreleased,"May 4, 2007",Backbone Entertainment,Konami
Def Jam Fight for NY: The Takeover,"August 10, 2006","September 1, 2006",Unreleased,Unreleased,AKI Corporation,Electronic Arts
Demo Koushin,Unreleased,Unreleased,"April 20, 2011",Unreleased,SCEJ,SCEJ
Dengeki no Pilot: Tenkuu no Kizuna,Unreleased,Unreleased,"January 28, 2010",Unreleased,Best Media,Best Media
Densetsu no Yuusha no Densetsu: Legendary Saga,Unreleased,Unreleased,"February 18, 2010",Unreleased,Kadokawa,Kadokawa
Densha de Go! Pocket Toukaidousen Hen,Unreleased,Unreleased,"July 27, 2006",Unreleased,Taito Corporation,Taito Corporation
Densha de Go! Pocket: Chuuousen Hen,Unreleased,Unreleased,"January 19, 2006",Unreleased,Taito Corporation,Taito Corporation
Densha de Go! Osaka Kanjousen Hen,Unreleased,Unreleased,"March 30, 2006",Unreleased,Taito Corporation,Taito Corporation
Densha de Go! Pocket: Yamanotesen Hen,Unreleased,Unreleased,"September 29, 2005",Unreleased,Taito Corporation,Taito Corporation
Derby Stallion P,Unreleased,Unreleased,"July 27, 2006",Unreleased,Enterbrain,Enterbrain
Derby Time,Unreleased,Unreleased,"April 21, 2005",Unreleased,SCEI,SCEI
Derby Time 2006,Unreleased,Unreleased,"April 21, 2005",Unreleased,SCEI,SCEI
Desert Kingdom Portable,Unreleased,Unreleased,"February 21, 2013",Unreleased,Idea Factory,Idea Factory
Desi Adda: Games of India,Unreleased,"February 5, 2010",Unreleased,Unreleased,Gameshastra Inc.,Gameshastra Inc.
Despicable Me: The Game,"July 6, 2010","October 1, 2010",Unreleased,Unreleased,Vicious Cycle Software,D3 Publisher
Diabolik Lovers,Unreleased,Unreleased,"October 11, 2012",Unreleased,Otomate,Idea Factory
"Diabolik Lovers: More, Blood",Unreleased,Unreleased,"October 24, 2013",Unreleased,Otomate,Otomate
Diabolik: The Original Sin,Unreleased,"August 28, 2009",Unreleased,Unreleased,Artematica,Black Bean Games
Dice Dice Fantasia,Unreleased,Unreleased,"December 17, 2009",Unreleased,Broccoli,Broccoli
Dies irae: Amantes amentes,Unreleased,Unreleased,"June 28, 2012",Unreleased,Views,Views
Digimon Adventure,Unreleased,Unreleased,"January 17, 2013",Unreleased,Prope,Namco Bandai Games
Digimon World: Re:Digitize,Unreleased,Unreleased,"July 19, 2012",Unreleased,Tri-Crescendo,Namco Bandai Games
Diner Dash: Sizzle & Serve,"May 22, 2007","May 4, 2007",Unreleased,"May 11, 2007",PlayFirst,Eidos Interactive
DiRT 2,"September 8, 2009","September 11, 2009","November 5, 2009",Unreleased,Codemasters,Codemasters
Disgaea: Afternoon of Darkness,"October 30, 2007","December 14, 2007","November 28, 2006","December 20, 2007",Nippon Ichi Software,Nippon Ichi Software
Disgaea 2: Dark Hero Days,"September 8, 2009","February 5, 2010","March 26, 2009","February 18, 2010",Nippon Ichi Software,Nippon Ichi Software
Disgaea Infinite,"June 8, 2010","November 17, 2010","November 28, 2010",Unreleased,Nippon Ichi Software,Nippon Ichi Software
Dissidia: Final Fantasy,"August 25, 2009","September 4, 2009","November 1, 2009","December 18, 2008",Square Enix,Square Enix
Dissidia 012: Duodecim Final Fantasy,"March 22, 2011","March 25, 2011","March 3, 2011","March 25, 2011",Square Enix,Square Enix
DJ Max Fever,"January 27, 2009",Unreleased,Unreleased,Unreleased,Pentavision,PM Studios
DJ Max Portable,Unreleased,Unreleased,"January 20, 2006",Unreleased,Pentavision,PM Studios
DJ Max Portable 2,Unreleased,Unreleased,"February 23, 2007",Unreleased,Pentavision,PM Studios
DJMax Portable 3,"October 14, 2010",Unreleased,"February 17, 2011",Unreleased,Pentavision,CyberFront / PM Studios
DJ Max Portable Hot Tunes,Unreleased,Unreleased,"June 12, 2010",Unreleased,Pentavision,PM Studios
DJMax Portable: Black Square,"October 14, 2010",Unreleased,"February 17, 2011",Unreleased,Pentavision,CyberFront / PM Studios
DJ Max Portable: Clazziquai Edition,Unreleased,Unreleased,"October 16, 2008",Unreleased,Pentavision,PM Studios
The Dog: Happy Life,Unreleased,Unreleased,"April 27, 2006",Unreleased,Yuke's,Yuke's
DokiSui: DokiDoki Suikoden,Unreleased,Unreleased,"May 12, 2011",Unreleased,Silicon Studio,Irem
The Doko Demo Gal Mahjong,Unreleased,Unreleased,"October 26, 2006",Unreleased,HuneX,D3Publisher
Doko Demo Issho,Unreleased,Unreleased,"December 12, 2004",Unreleased,Sony Computer Entertainment,Sony Computer Entertainment
Doko Demo Issho: Let's Gakkou!,Unreleased,Unreleased,"June 12, 2006",Unreleased,SCEI,SCEI
The Doko Demo Kanji Quiz - Challenge! Kanji Kentei 2006,Unreleased,Unreleased,"August 24, 2006",Unreleased,Vingt-et-un Systems,D3Publisher
The Doko Demo Suiri,Unreleased,Unreleased,"April 27, 2006",Unreleased,Tomcat System,D3Publisher
Donkey Xote,Unreleased,"November 14, 2008",Unreleased,Unreleased,Revistronic,V.2 Play
DoraSlot: Bakuenchi! Kyoujin no Hoshi II,Unreleased,Unreleased,"July 28, 2005",Unreleased,Dorart,Dorart
DoraSlot: Hana Hana Matsuri Da!!,Unreleased,Unreleased,"June 25, 2009",Unreleased,Dorart,Dorart
DoraSlot: Oki-Slot-Ou! Pioneer 12,Unreleased,Unreleased,"February 23, 2006",Unreleased,Dorart,Dorart
DoraSlot: Shuyaku wa Zenigata,Unreleased,Unreleased,"April 28, 2005",Unreleased,Dorart,Dorart
Dot Defense,Unreleased,Unreleased,"September 22, 2010",Unreleased,System Prisma,System Prisma
Double Cast,Unreleased,Unreleased,"July 28, 2005",Unreleased,Dorart,Dorart
Downstream Panic!,"February 5, 2008",Unreleased,Unreleased,"April 11, 2008",EKO Software,Eko System
Dragon Ball Z: Shin Budokai,"March 7, 2006","May 25, 2006","April 20, 2006",Unreleased,Dimps,Atari
Dragon Ball Z: Shin Budokai - Another Road Dragon Ball Z: Shin Budokai 2,"March 20, 2007","June 22, 2007","June 6, 2007","June 29, 2007",Dimps,Atari
Dragon Quest & Final Fantasy in Itadaki Street Portable,Unreleased,Unreleased,"May 25, 2006",Unreleased,Think Garage,Square Enix
Dragonball Evolution,"April 8, 2009","April 17, 2009","March 19, 2009",Unreleased,Dimps,Namco Bandai Games
Dragon Ball Z: Tenkaichi Tag Team,"October 19, 2010","October 22, 2010","September 30, 2010","October 28, 2010",Spike,Bandai Namco Games
Dragon Dance,Unreleased,Unreleased,"February 26, 2009",Unreleased,Spike,Spike
Dragon's Lair,"March 28, 2011","April 18, 2012",Unreleased,"April 18, 2012",United Coders,Digital Leisure
Dragoneer's Aria,"August 21, 2007","February 15, 2008",Unreleased,"August 23, 2007",Hitmaker,NIS / Koei
Dream C Club Portable,Unreleased,Unreleased,"October 28, 2010",Unreleased,Hitmaker,NIS / Koei
Driver 76,"May 8, 2007","May 11, 2007",Unreleased,Unreleased,Sumo Digital,Ubisoft
DT Carnage,"April 21, 2009",Unreleased,Unreleased,Unreleased,Axis Entertainment,Agetec
Dunamis 15,Unreleased,Unreleased,"July 26, 2012",Unreleased,5pb,5pb
Dungeon Explorer: Warriors of Ancient Arts,"February 15, 2008","March 28, 2008",Unreleased,"November 15, 2007",Hudson Soft,Hudson Soft
Dungeon Maker: Hunting Ground,"June 19, 2007",Unreleased,"September 28, 2006",Unreleased,Global A Entertainment,Xseed Games
Dungeon Maker II: The Hidden War,"December 9, 2008",Unreleased,"December 6, 2007",Unreleased,Global A Entertainment,UFO Interactive Games
Dungeon Siege: Throne of Agony,"October 30, 2006","February 2, 2007",Unreleased,"February 2, 2007",SuperVillain Studios,2K Games
Dungeon Travelers 2: Ouritsu Tokoshan to Manono no Fuuin,Unreleased,Unreleased,"March 28, 2013",Unreleased,Aqua Plus,Aqua Plus
Dungeons & Dragons Tactics,"August 14, 2007","September 14, 2007",Unreleased,"August 24, 2007",Kuju Entertainment,Atari
Durarara!! 3-way Standoff,Unreleased,Unreleased,"September 22, 2010",Unreleased,Kadokawa Games,ASCII Media Works
Durarara!! 3way Standoff: Alley,Unreleased,Unreleased,"August 25, 2011",Unreleased,Kadokawa Games,ASCII Media Works
Dynasty Warriors,"March 24, 2005","September 1, 2005","December 16, 2004","October 7, 2005",Omega Force,Koei
Dynasty Warriors Vol. 2,"October 24, 2006","November 17, 2006","March 23, 2006","November 30, 2006",Omega Force,Koei
Dynasty Warriors: Strikeforce,"April 28, 2009","May 1, 2009","February 26, 2009","May 7, 2009",Omega Force,Koei
E'tude Prologue: Yureugoku Kokoro no Katachi Portable,Unreleased,Unreleased,"June 28, 2007",Unreleased,Takuyo,Takuyo
EA Replay,"November 14, 2006","March 16, 2007",Unreleased,Unreleased,EA Canada,Electronic Arts
Earth Saver Plus: Inseki Bakuha Daisakusen,Unreleased,Unreleased,"April 15, 2010",Unreleased,Kadokawa Games,ASCII Media Works
Echochrome,"May 1, 2008","July 4, 2008","March 19, 2008","July 17, 2008",Japan Studio,SCEI / SCEA / SCEE
Echoshift,"February 25, 2010","February 25, 2010","November 1, 2009",Unreleased,Artoon,SCEI / SCEA / SCEE
Eien no Aselia: Kono Daichi no Hate de,Unreleased,Unreleased,"March 8, 2012",Unreleased,Artoon,SCEI / SCEA / SCEE
Eikoku Tantei Mysteria,Unreleased,Unreleased,"March 7, 2013",Unreleased,Karin Entertainment,Karin Entertainment
Elkrone no Atelier: Dear for Otomate,Unreleased,Unreleased,"April 12, 2012",Unreleased,Otomate,Idea Factory
Elminage Gothic: Ritual of Darkness and Ulm Zakir,Unreleased,Unreleased,"May 24, 2012",Unreleased,Starfish-SD,Starfish-SD
Elminage Ibun: Ame no Mihashira,Unreleased,Unreleased,"September 13, 2012",Unreleased,Starfish-SD,Starfish-SD
Elminage II: Sousei no Megami to Unmei no Daichi,Unreleased,Unreleased,"October 29, 2009",Unreleased,Opera House,Opera House
Elminage III: Ankoku no Shito to Taiyou no Kyuuden,Unreleased,Unreleased,"August 4, 2011",Unreleased,Opera House,Starfish SD
Elminage Original,"November 20, 2012",Unreleased,"May 19, 2011",Unreleased,Starfish-SD,Starfish-SD
End of Serenity,"June 24, 2014","August 27, 2014","October 29, 2013","August 27, 2014",WorldWide Software,WorldWide Software
Enkaku Sōsa: Shinjitsu he no 23 Nichikan,Unreleased,Unreleased,"February 5, 2009",Unreleased,Otomate,Media Vision
Enkeltbillet,Unreleased,Unreleased,"July 31, 2014",Unreleased,Otomate,Idea Factory
Entaku no Seito: The Eternal Legend,Unreleased,Unreleased,"October 4, 2012",Unreleased,Experience Inc.,Kadokawa
Eternal Etude: Canvas 4,Unreleased,Unreleased,"November 23, 2011",Unreleased,GN Software,GN Software
Eureka 7 V.1: New Wave,Unreleased,Unreleased,"April 6, 2006",Unreleased,GN Software,GN Software
Eragon,"November 14, 2006","November 24, 2006",Unreleased,Unreleased,Amaze Entertainment,Vivendi Games
Evangelion Shin Gekijoban: 3nd Impact,Unreleased,Unreleased,"September 29, 2011",Unreleased,GN Software,GN Software
Evangelion Jo,Unreleased,Unreleased,"June 4, 2009",Unreleased,Bandai Namco Games,Bandai Namco Games
Ever17: The Out of Infinity Premium Edition,Unreleased,Unreleased,"March 12, 2009",Unreleased,CyberFront,CyberFront
Every Extend Extra,"November 7, 2006","February 9, 2007",Unreleased,"August 3, 2006",Q Entertainment,Namco Bandai Games / Buena Vista Games
Everybody's Golf Portable Hot Shots Golf: Open Tee,"May 3, 2005","September 1, 2005","December 12, 2004",Unreleased,Clap Hanz,SCEI / SCEA / SCEE
